0,1
tbl_7207,28374
tbl_11022,28364
tbl_33595,10662
tbl_33570,8586
tbl_33623,8199
tbl_27182,5668
tbl_33583,4559
tbl_14714,4495
tbl_20007,4460
tbl_33569,4269
tbl_225891,4064
tbl_20055,3796
tbl_12737,3736
tbl_10108,3456
tbl_12551,3076
tbl_19794,2961
tbl_26976,2864
tbl_9859,2834
tbl_22189,2660
tbl_24696,2572
tbl_33185,1993
tbl_258439,1990
tbl_20381,1916
tbl_26975,1858
tbl_26974,1835
tbl_8577,1818
tbl_387011,1806
tbl_27178,1803
tbl_42632,1797
tbl_19181,1781
tbl_19156,1708
tbl_26789,1660
tbl_178332,1614
tbl_29207,1565
tbl_9012,1523
tbl_19103,1478
tbl_9864,1448
tbl_26776,1442
tbl_10099,1403
tbl_260713,1376
tbl_221024,1361
tbl_33577,1360
tbl_8053,1345
tbl_60734,1335
tbl_211426,1265
tbl_211425,1253
tbl_33189,1247
tbl_191495,1240
tbl_92268,1227
tbl_27667,1226
tbl_10303,1213
tbl_18550,1204
tbl_20560,1202
tbl_183120,1194
tbl_7095,1173
tbl_191913,1138
tbl_29455,1124
tbl_178359,1108
tbl_178401,1106
tbl_26980,1103
tbl_8912,1095
tbl_185505,1088
tbl_60737,1085
tbl_33184,1029
tbl_92776,1027
tbl_29040,1018
tbl_29029,1016
tbl_211427,1005
tbl_29495,1000
tbl_33186,996
tbl_92210,990
tbl_29188,989
tbl_29042,947
tbl_92354,945
tbl_27357,944
tbl_186718,942
tbl_29497,936
tbl_60744,933
tbl_191930,912
tbl_44933,902
tbl_92278,900
tbl_178241,890
tbl_19177,873
tbl_29481,870
tbl_211522,847
tbl_19170,843
tbl_248934,834
tbl_178430,828
tbl_77247,824
tbl_45248,811
tbl_32599,806
tbl_15095,800
tbl_92284,796
tbl_26791,789
tbl_7105,782
tbl_289938,774
tbl_14638,773
tbl_26470,768
tbl_27356,758
tbl_26783,756
tbl_29461,754
tbl_77056,753
tbl_33183,752
tbl_182534,750
tbl_29458,746
tbl_29884,741
tbl_14583,738
tbl_77236,732
tbl_26792,730
tbl_77215,722
tbl_20716,718
tbl_18362,709
tbl_211534,699
tbl_92773,695
tbl_211532,686
tbl_92362,676
tbl_178398,668
tbl_91953,667
tbl_78824,661
tbl_211533,657
tbl_27619,648
tbl_80872,645
tbl_92026,640
tbl_79847,637
tbl_40941,633
tbl_77776,632
tbl_29457,627
tbl_27346,613
tbl_15118,600
tbl_231143,594
tbl_93162,592
tbl_26786,590
tbl_19154,588
tbl_29415,576
tbl_88011,568
tbl_9851,560
tbl_27483,558
tbl_33332,556
tbl_32297,551
tbl_21189,550
tbl_27761,548
tbl_290252,546
tbl_79155,544
tbl_26778,536
tbl_28674,532
tbl_88343,527
tbl_29485,526
tbl_211548,525
tbl_28436,524
tbl_90059,522
tbl_82919,521
tbl_29962,520
tbl_81202,518
tbl_81894,516
tbl_361854,512
tbl_385661,511
tbl_80178,503
tbl_89035,502
tbl_21906,500
tbl_190260,498
tbl_84967,497
tbl_83943,494
tbl_92269,490
tbl_77209,484
tbl_290875,482
tbl_29952,478
tbl_361734,469
tbl_379370,468
tbl_98405,465
tbl_11755,464
tbl_53098,463
tbl_11665,461
tbl_77118,455
tbl_99771,453
tbl_113256,452
tbl_290667,450
tbl_90390,448
tbl_194852,447
tbl_47306,442
tbl_92176,440
tbl_51167,439
tbl_92181,434
tbl_131137,432
tbl_135720,429
tbl_89366,425
tbl_107813,424
tbl_103719,423
tbl_84275,420
tbl_113397,418
tbl_131277,417
tbl_178294,416
tbl_101148,415
tbl_377151,414
tbl_92117,408
tbl_133498,407
tbl_22190,406
tbl_103860,405
tbl_94115,399
tbl_91895,398
tbl_96898,395
tbl_7094,391
tbl_387012,390
tbl_9958,389
tbl_20649,387
tbl_290693,386
tbl_105079,380
tbl_107954,379
tbl_99629,378
tbl_111895,377
tbl_193575,375
tbl_230190,373
tbl_100993,372
tbl_110533,371
tbl_361815,369
tbl_115989,367
tbl_109314,366
tbl_291734,363
tbl_77279,362
tbl_197634,361
tbl_68547,360
tbl_82226,359
tbl_102498,356
tbl_116131,355
tbl_29198,354
tbl_9989,353
tbl_66617,352
tbl_105221,351
tbl_29882,350
tbl_135579,349
tbl_62754,348
tbl_191910,347
tbl_58891,346
tbl_92273,345
tbl_29876,344
tbl_291838,343
tbl_10082,342
tbl_80636,341
tbl_21654,340
tbl_361934,338
tbl_77311,337
tbl_27236,336
tbl_133354,334
tbl_364348,333
tbl_11901,332
tbl_178422,331
tbl_106593,330
tbl_184293,329
tbl_12554,328
tbl_146875,327
tbl_255895,325
tbl_11638,324
tbl_87777,322
tbl_144649,321
tbl_149109,320
tbl_183552,319
tbl_9288,317
tbl_384720,313
tbl_27666,312
tbl_33616,311
tbl_81661,310
tbl_82685,308
tbl_12167,306
tbl_89824,305
tbl_86753,304
tbl_214656,303
tbl_178438,302
tbl_39477,301
tbl_18900,300
tbl_27721,298
tbl_338718,297
tbl_28841,296
tbl_47113,295
tbl_29028,294
tbl_88801,293
tbl_194880,292
tbl_178351,290
tbl_131065,289
tbl_339682,288
tbl_223001,287
tbl_33599,286
tbl_8430,285
tbl_18822,284
tbl_161318,283
tbl_119994,282
tbl_255896,280
tbl_126080,279
tbl_191490,278
tbl_92287,277
tbl_187950,276
tbl_146662,274
tbl_340663,273
tbl_11892,272
tbl_8894,271
tbl_126733,270
tbl_21326,269
tbl_9665,268
tbl_89408,267
tbl_11791,264
tbl_291759,263
tbl_225890,262
tbl_254928,261
tbl_17612,260
tbl_107951,259
tbl_103787,258
tbl_279388,257
tbl_8257,256
tbl_94146,255
tbl_21487,254
tbl_182528,253
tbl_21396,252
tbl_238482,251
tbl_11201,250
tbl_114767,249
tbl_92083,248
tbl_99699,246
tbl_77218,245
tbl_101065,244
tbl_291655,243
tbl_291291,242
tbl_110672,241
tbl_291629,240
tbl_19179,239
tbl_194367,238
tbl_92001,237
tbl_140657,236
tbl_21279,234
tbl_64494,233
tbl_339648,232
tbl_105148,231
tbl_185529,229
tbl_178701,228
tbl_152291,227
tbl_291058,226
tbl_92390,225
tbl_19165,224
tbl_116059,223
tbl_135816,221
tbl_45270,220
tbl_92386,219
tbl_178315,218
tbl_165112,216
tbl_308122,215
tbl_291603,212
tbl_117089,210
tbl_106511,209
tbl_194139,208
tbl_117851,207
tbl_29030,206
tbl_194271,205
tbl_377150,204
tbl_10786,203
tbl_191382,202
tbl_309077,201
tbl_308768,200
tbl_30983,199
tbl_291500,198
tbl_120518,197
tbl_378278,196
tbl_7096,195
tbl_291083,194
tbl_122043,193
tbl_83412,192
tbl_78295,191
tbl_194272,190
tbl_79148,189
tbl_58804,188
tbl_193762,187
tbl_194294,186
tbl_87797,185
tbl_11683,184
tbl_193767,183
tbl_29460,182
tbl_92035,181
tbl_92038,180
tbl_113316,178
tbl_291032,177
tbl_11928,176
tbl_23772,175
tbl_112847,174
tbl_290537,173
tbl_193763,172
tbl_194293,171
tbl_121649,170
tbl_194178,169
tbl_194671,168
tbl_120163,167
tbl_92383,166
tbl_194403,165
tbl_47302,164
tbl_193782,163
tbl_29039,162
tbl_68544,161
tbl_194263,160
tbl_126260,159
tbl_193949,158
tbl_192108,157
tbl_29037,156
tbl_52046,155
tbl_194400,154
tbl_119402,153
tbl_121687,152
tbl_193772,151
tbl_194296,150
tbl_70507,149
tbl_268210,148
tbl_230648,147
tbl_385697,146
tbl_194265,145
tbl_91990,144
tbl_33601,143
tbl_230724,142
tbl_13803,141
tbl_20957,140
tbl_386901,139
tbl_83733,138
tbl_19169,137
tbl_193760,136
tbl_183850,135
tbl_178792,134
tbl_240446,133
tbl_28843,132
tbl_191360,131
tbl_200380,130
tbl_193940,129
tbl_11946,128
tbl_193783,127
tbl_34923,126
tbl_194136,125
tbl_267692,124
tbl_193686,123
tbl_194036,122
tbl_208447,121
tbl_11701,120
tbl_267288,119
tbl_19415,118
tbl_197701,117
tbl_208436,116
tbl_199784,115
tbl_191974,114
tbl_33591,113
tbl_290668,112
tbl_186268,111
tbl_240579,110
tbl_193773,109
tbl_194025,108
tbl_201585,107
tbl_142470,106
tbl_193942,105
tbl_240394,104
tbl_200385,103
tbl_194205,102
tbl_200382,101
tbl_200421,100
tbl_200408,99
tbl_194673,98
tbl_193979,97
tbl_12482,96
tbl_193947,95
tbl_195112,94
tbl_10471,93
tbl_200331,92
tbl_24641,91
tbl_200298,90
tbl_194268,89
tbl_199820,88
tbl_46353,87
tbl_194114,86
tbl_194297,85
tbl_92121,84
tbl_193777,83
tbl_31518,82
tbl_157366,81
tbl_195102,80
tbl_194436,79
tbl_194164,78
tbl_200285,77
tbl_11656,76
tbl_178142,75
tbl_284190,74
tbl_193779,73
tbl_39153,72
tbl_195048,71
tbl_195098,70
tbl_195316,69
tbl_195056,68
tbl_12484,67
tbl_39151,66
tbl_29436,65
tbl_11566,64
tbl_90854,63
tbl_194342,62
tbl_11910,61
tbl_11580,60
tbl_16536,59
tbl_268017,58
tbl_127675,57
tbl_308165,56
tbl_39179,55
tbl_191770,54
tbl_19015,53
tbl_11582,52
tbl_194834,51
tbl_128590,50
tbl_157297,49
tbl_11578,48
tbl_191498,47
tbl_94335,46
tbl_11072,45
tbl_154789,44
tbl_178130,43
tbl_90855,42
tbl_211487,41
tbl_200383,40
tbl_12522,39
tbl_194620,38
tbl_194826,37
tbl_191771,36
tbl_157298,35
tbl_91439,34
tbl_384227,33
tbl_178140,32
tbl_229683,31
tbl_17430,30
tbl_154788,29
tbl_47031,28
tbl_192111,27
tbl_268502,26
tbl_260464,25
tbl_102805,24
tbl_6868,23
tbl_260015,22
tbl_76216,21
tbl_102808,20
tbl_175429,19
tbl_191773,18
tbl_102787,17
tbl_106883,16
tbl_7137,15
tbl_98664,14
tbl_112294,13
tbl_115077,12
tbl_175461,11
tbl_174646,10
tbl_229574,9
tbl_281142,8
tbl_11127,7
tbl_289192,6
tbl_289218,5
tbl_20446,4
tbl_113439,3
tbl_368080,2
tbl_16953,1
