0,1,2,3,4,5,6
tbl_137729,0,0,8,0,0,0
tbl_148892,0,0,8,0,0,0
tbl_139739,0,0,8,0,0,0
tbl_137634,0,0,8,0,0,0
tbl_138076,0,0,8,0,0,0
tbl_136966,0,0,8,0,0,0
tbl_68963,7,0,7,0,0,0
tbl_150812,0,0,26,0,0,0
tbl_148600,0,0,86,0,0,0
tbl_139942,0,0,8,0,0,0
tbl_139814,0,0,17,0,0,0
tbl_137437,0,0,102,0,0,0
tbl_119770,0,8,18,0,0,0
tbl_124333,0,0,18,0,0,0
tbl_137601,0,0,21,0,0,0
tbl_136933,0,0,21,0,0,0
tbl_139706,0,0,28,0,0,0
tbl_249843,8,0,0,0,0,0
tbl_37860,7,0,7,0,0,0
tbl_147649,12,24,54,0,0,0
tbl_148204,0,7,0,0,0,0
tbl_148481,12,25,42,0,0,0
tbl_148837,0,12,0,0,0,0
tbl_148896,12,66,89,0,0,0
tbl_148906,12,24,44,0,0,0
tbl_148959,12,31,68,0,0,5
tbl_148962,12,70,47,0,5,0
tbl_148968,12,81,55,0,5,0
tbl_149023,12,26,42,0,0,0
tbl_149064,12,24,38,0,0,0
tbl_149069,12,24,42,0,0,0
tbl_149106,12,83,55,0,0,0
tbl_149109,12,153,110,0,0,0
tbl_149155,12,61,57,0,0,0
tbl_352583,7,0,6,0,0,0
tbl_69248,0,7,28,0,0,0
tbl_352493,6,0,0,0,0,0
tbl_352534,6,0,0,0,0,0
tbl_92591,0,14,21,0,0,0
tbl_94477,0,0,14,0,0,0
tbl_118258,0,0,28,0,0,0
tbl_95693,0,7,28,0,0,0
tbl_69249,14,14,48,0,0,0
tbl_92593,7,28,37,0,0,0
tbl_82147,0,0,14,0,0,0
tbl_95502,0,21,35,0,0,0
tbl_85220,0,0,14,0,0,0
tbl_69167,0,7,28,0,0,0
tbl_95146,0,7,28,0,0,0
tbl_88139,0,0,14,0,0,0
tbl_95692,14,14,48,0,0,0
tbl_94590,0,7,28,0,0,0
tbl_85593,0,0,14,0,0,0
tbl_93561,0,0,14,0,0,0
tbl_95500,14,7,37,0,0,78
tbl_69168,14,14,48,0,0,0
tbl_85353,0,0,14,0,0,0
tbl_94827,0,0,14,0,0,0
tbl_94765,0,7,28,0,0,0
tbl_118279,0,0,7,0,0,0
tbl_95629,0,7,28,0,0,0
tbl_95147,14,32,48,0,0,0
tbl_180732,0,7,21,0,0,0
tbl_180733,7,7,28,0,0,0
tbl_94806,0,14,21,0,0,0
tbl_94805,7,7,33,0,0,13
tbl_94589,14,26,48,0,0,0
tbl_180503,0,0,14,0,0,0
tbl_94906,0,7,28,0,0,0
tbl_83305,0,0,14,0,0,0
tbl_94486,0,0,7,0,0,0
tbl_180476,0,0,14,0,0,0
tbl_86590,0,0,14,0,0,0
tbl_87614,0,0,14,0,0,0
tbl_95150,0,0,14,0,0,0
tbl_82170,0,0,7,0,0,0
tbl_85094,0,0,14,0,0,0
tbl_118257,0,8,18,0,0,0
tbl_95698,0,7,28,0,0,0
tbl_95630,14,18,41,0,0,0
tbl_85242,0,0,7,0,0,0
tbl_79210,0,0,14,0,0,0
tbl_95145,0,7,28,0,0,0
tbl_94763,14,36,52,0,1,0
tbl_88264,0,0,14,0,0,0
tbl_83046,0,0,14,0,0,0
tbl_94766,0,0,14,0,0,0
tbl_80235,0,0,14,0,0,0
tbl_94916,0,7,28,0,0,0
tbl_180740,0,7,21,0,0,0
tbl_94476,0,0,14,0,0,0
tbl_83545,0,0,14,0,0,0
tbl_180741,7,7,28,0,0,0
tbl_79076,0,0,14,0,0,0
tbl_94598,0,0,14,0,0,0
tbl_94907,14,14,53,0,0,0
tbl_94817,0,14,21,0,0,0
tbl_94816,7,7,40,0,1,13
tbl_85614,0,0,7,0,0,0
tbl_88161,0,0,7,0,0,0
tbl_79450,0,0,14,0,0,0
tbl_82148,0,0,26,0,0,0
tbl_85219,0,0,26,0,0,0
tbl_86215,0,0,14,0,0,0
tbl_85375,0,0,7,0,0,0
tbl_85592,0,6,14,0,0,0
tbl_95143,14,32,52,0,6,0
tbl_80101,0,0,14,0,0,0
tbl_69063,0,7,28,0,0,0
tbl_69124,0,0,28,0,0,0
tbl_93567,0,0,7,0,0,0
tbl_68683,0,7,28,0,0,0
tbl_94828,0,0,16,0,0,0
tbl_94917,14,15,61,0,0,0
tbl_95684,0,7,28,0,0,0
tbl_95029,0,7,28,0,0,0
tbl_94920,0,7,28,0,0,0
tbl_95149,0,0,14,0,0,0
tbl_95697,14,14,48,0,15,8
tbl_69062,14,14,48,0,0,0
tbl_68684,14,29,48,0,0,0
tbl_94768,0,0,14,0,0,0
tbl_95028,14,23,48,0,0,0
tbl_95682,14,14,48,0,0,2
tbl_94597,0,0,20,0,0,0
tbl_95637,0,7,28,0,0,0
tbl_180723,0,7,21,0,0,0
tbl_180750,0,0,14,0,0,0
tbl_125128,0,0,28,0,0,0
tbl_95681,0,7,28,0,0,0
tbl_94919,14,14,48,0,0,0
tbl_80474,0,0,14,0,0,0
tbl_78700,0,8,24,0,0,0
tbl_83172,0,0,14,0,0,0
tbl_180724,7,7,28,0,0,0
tbl_95638,14,18,48,0,0,0
tbl_95680,14,14,50,0,0,0
tbl_171728,3,0,3,0,0,0
tbl_172046,0,3,0,0,0,0
tbl_172132,0,0,50,0,0,0
tbl_172151,0,14,25,0,0,0
tbl_172523,0,0,6,0,0,0
tbl_172854,0,14,0,0,0,0
tbl_172980,0,0,3,0,0,0
tbl_172992,0,14,0,0,0,0
tbl_173112,0,16,0,0,0,0
tbl_173115,0,15,0,0,0,0
tbl_173118,0,14,0,0,0,0
tbl_173121,0,14,0,0,0,0
tbl_173279,0,0,23,0,0,0
tbl_78701,8,8,32,0,0,0
tbl_249848,9,0,9,0,0,0
tbl_79554,7,0,7,0,0,0
tbl_171746,10,0,10,0,0,0
tbl_172849,0,10,0,0,0,0
tbl_182558,6,30,26,0,7,6
tbl_207477,7,0,7,0,0,0
tbl_207812,0,28,11,0,0,0
tbl_207816,0,0,19,0,0,0
tbl_207827,0,14,5,0,0,0
tbl_207828,0,14,5,0,0,0
tbl_207831,0,20,5,0,0,0
tbl_207833,0,14,5,0,0,0
tbl_207845,0,14,17,0,0,0
tbl_207856,0,0,19,0,0,0
tbl_207865,0,14,5,0,0,2
tbl_207877,0,14,5,0,0,0
tbl_207879,0,14,5,0,0,2
tbl_207887,0,0,24,0,0,0
tbl_208589,0,25,3,0,0,0
tbl_207491,0,0,7,0,0,0
tbl_173218,0,12,18,0,0,0
tbl_173235,3,0,4,0,0,0
tbl_171783,0,21,0,0,0,0
tbl_173234,6,0,4,0,0,0
tbl_171729,3,0,3,0,0,0
tbl_171801,3,0,2,0,0,0
tbl_173227,0,3,6,0,0,0
tbl_207133,0,0,19,0,0,0
tbl_207252,0,7,5,0,0,0
tbl_207470,7,0,7,0,0,0
tbl_163890,0,0,5,0,0,0
tbl_207476,7,0,7,0,0,0
tbl_80935,6,0,13,0,0,0
tbl_251788,0,0,9,0,0,0
tbl_88140,0,26,47,0,49,0
tbl_18750,9,0,9,0,0,0
tbl_16017,14,7,28,0,0,0
tbl_12284,14,7,28,0,0,0
tbl_20579,14,7,28,0,0,0
tbl_17631,14,7,28,0,0,0
tbl_21343,14,7,28,0,0,0
tbl_180526,0,0,7,0,0,0
tbl_85354,0,72,56,0,0,1
tbl_87635,0,0,7,0,0,0
tbl_86611,0,0,7,0,0,0
tbl_83327,0,0,7,0,0,0
tbl_79471,0,0,7,0,0,0
tbl_83068,0,0,7,0,0,0
tbl_80256,0,0,7,0,0,0
tbl_85116,0,0,7,0,0,0
tbl_180498,0,0,7,0,0,0
tbl_80123,0,0,7,0,0,0
tbl_86237,0,0,7,0,0,0
tbl_79099,0,0,7,0,0,0
tbl_83566,0,0,7,0,0,0
tbl_88287,0,0,7,0,0,0
tbl_94849,7,0,7,0,0,0
tbl_79232,0,0,7,0,0,0
tbl_94801,7,0,7,0,0,0
tbl_94619,7,0,7,0,0,0
tbl_95171,7,0,7,0,0,0
tbl_13718,2,0,0,0,0,0
tbl_13721,2,0,0,0,0,0
tbl_12608,6,0,12,0,0,0
tbl_87613,0,6,14,0,0,0
tbl_83544,0,6,14,0,0,0
tbl_69145,0,0,7,0,0,0
tbl_83047,0,20,53,0,0,0
tbl_79449,0,6,14,0,0,0
tbl_85095,0,22,45,0,0,0
tbl_83306,0,89,55,0,0,1
tbl_79077,0,0,26,0,0,0
tbl_180504,0,0,14,0,0,0
tbl_125161,0,0,7,0,0,0
tbl_180477,0,0,15,0,0,0
tbl_78674,0,16,24,0,0,0
tbl_79193,0,8,24,0,0,0
tbl_78673,8,8,24,0,0,0
tbl_79192,8,8,32,0,0,0
tbl_89069,0,7,21,0,0,0
tbl_89070,7,7,28,0,0,0
tbl_69122,0,0,28,0,0,0
tbl_89239,0,0,14,0,0,0
tbl_125126,0,8,18,0,0,0
tbl_89031,0,7,21,0,0,0
tbl_89030,7,7,28,0,0,0
tbl_80495,0,0,7,0,0,0
tbl_89401,0,7,21,0,0,0
tbl_89402,7,7,28,0,0,0
tbl_180772,0,0,7,0,0,0
tbl_89016,0,14,21,0,0,0
tbl_89017,7,7,21,0,0,0
tbl_83194,0,0,7,0,0,0
tbl_79113,0,8,32,0,0,0
tbl_78745,0,8,24,0,0,0
tbl_78746,8,82,44,0,0,0
tbl_180751,0,0,14,0,0,0
tbl_83171,0,0,26,0,0,0
tbl_89690,0,7,21,0,0,0
tbl_89691,7,7,28,0,0,0
tbl_89325,0,7,28,0,0,0
tbl_89352,0,7,28,0,0,0
tbl_89328,0,7,28,0,0,0
tbl_364582,7,0,0,0,0,0
tbl_88821,0,14,21,0,0,0
tbl_88763,0,0,14,0,0,0
tbl_78856,0,8,32,0,0,0
tbl_295117,6,0,0,0,0,0
tbl_252201,8,0,0,0,0,0
tbl_256874,8,0,0,0,0,0
tbl_79118,0,8,32,0,0,0
tbl_88915,0,14,21,0,0,0
tbl_88916,7,7,33,0,0,0
tbl_89265,0,7,21,0,0,0
tbl_89266,7,7,50,0,0,0
tbl_89970,0,8,24,0,0,0
tbl_89969,8,8,32,0,0,0
tbl_89052,0,7,21,0,0,0
tbl_78841,0,8,24,0,0,0
tbl_79114,16,16,56,0,0,0
tbl_89407,0,7,21,0,0,0
tbl_78806,0,16,24,0,0,0
tbl_78805,8,8,24,0,0,0
tbl_89029,0,7,21,0,0,0
tbl_89324,14,14,49,0,0,0
tbl_89028,7,7,34,0,0,0
tbl_89260,0,0,7,0,0,0
tbl_89353,14,14,49,0,0,0
tbl_88802,0,7,21,0,0,0
tbl_88803,7,7,34,0,0,0
tbl_79147,0,8,24,0,0,0
tbl_78733,0,8,24,0,0,0
tbl_89329,14,14,49,0,0,0
tbl_88825,0,7,21,0,0,0
tbl_78734,8,8,32,0,0,0
tbl_78919,8,0,22,0,0,0
tbl_78920,0,0,8,0,0,0
tbl_88917,0,7,21,0,0,0
tbl_88918,7,7,28,0,0,0
tbl_89238,0,0,14,0,0,0
tbl_78855,16,16,56,0,0,0
tbl_88956,0,7,21,0,0,0
tbl_88957,7,35,40,0,0,0
tbl_79117,16,16,56,0,0,0
tbl_88784,0,0,7,0,0,0
tbl_88762,0,0,14,0,0,0
tbl_29876,172,0,0,0,0,0
tbl_196075,7,0,7,0,0,0
tbl_196421,12,45,41,0,0,0
tbl_196580,12,12,127,0,0,0
tbl_196808,12,60,55,0,0,0
tbl_196107,14,0,7,0,0,0
tbl_196536,0,7,7,0,0,0
tbl_12186,14,7,28,0,0,0
tbl_172320,3,0,3,0,0,0
tbl_173233,3,0,5,0,0,0
tbl_20668,14,7,28,0,0,0
tbl_12574,6,0,0,0,0,0
tbl_34986,12,6,0,0,0,0
tbl_171808,3,0,3,0,0,0
tbl_21415,14,7,28,0,0,0
tbl_17560,14,7,28,0,0,0
tbl_8072,14,7,28,0,0,0
tbl_89074,0,6,26,0,0,0
tbl_89066,0,7,28,0,0,0
tbl_77835,0,6,26,0,0,0
tbl_78130,0,7,21,0,0,0
tbl_89075,12,12,43,0,0,0
tbl_89067,14,14,49,0,0,0
tbl_78903,0,8,32,0,0,0
tbl_77834,12,12,43,0,0,0
tbl_77722,0,7,21,0,0,0
tbl_77794,0,7,21,0,0,0
tbl_77724,7,7,28,0,0,0
tbl_148135,0,6,24,0,0,0
tbl_148960,0,6,24,0,0,0
tbl_149071,0,6,24,0,0,0
tbl_77579,0,7,21,0,0,0
tbl_77829,0,7,21,0,0,0
tbl_77830,7,7,28,0,0,0
tbl_13722,2,0,0,0,0,0
tbl_77568,0,14,21,0,0,0
tbl_77567,7,7,39,0,0,0
tbl_78707,0,8,24,0,0,0
tbl_78706,8,8,32,0,0,0
tbl_7859,0,0,0,0,0,0
tbl_180624,0,0,30,0,0,16
tbl_180662,0,0,16,0,0,0
tbl_148093,0,6,24,0,0,0
tbl_78456,0,7,21,0,0,0
tbl_78455,7,7,28,0,0,0
tbl_77772,0,7,21,0,0,0
tbl_77771,7,7,28,0,0,0
tbl_89159,0,7,21,0,0,0
tbl_89160,7,7,28,0,0,0
tbl_88987,0,6,26,0,0,0
tbl_86626,0,1,3,0,0,0
tbl_86625,1,1,4,0,0,0
tbl_148898,0,6,24,0,0,0
tbl_78902,16,16,57,0,0,0
tbl_77501,0,0,14,0,0,0
tbl_78000,0,0,14,0,0,0
tbl_78091,0,7,28,0,0,0
tbl_173859,0,0,32,0,0,0
tbl_148905,0,6,24,0,0,0
tbl_88911,0,7,21,0,0,0
tbl_88912,7,7,28,0,0,0
tbl_89157,0,7,28,0,0,0
tbl_77757,0,14,21,0,0,0
tbl_79196,0,8,24,0,0,0
tbl_77758,7,7,21,0,0,0
tbl_79137,0,17,24,0,0,0
tbl_79138,8,8,25,0,0,0
tbl_148134,12,17,47,0,0,0
tbl_77786,0,7,21,0,0,0
tbl_77785,7,7,28,0,0,0
tbl_78111,0,14,21,0,0,0
tbl_78112,7,7,21,0,0,0
tbl_149070,12,12,42,0,0,0
tbl_78121,0,7,21,0,0,0
tbl_78393,0,7,21,0,0,0
tbl_89229,0,14,21,0,0,0
tbl_89228,7,7,21,0,0,0
tbl_89368,0,7,21,0,0,0
tbl_89367,7,9,28,0,0,0
tbl_78027,0,7,21,0,0,0
tbl_78026,7,7,46,0,0,0
tbl_78704,0,16,24,0,0,0
tbl_78705,8,8,36,0,0,0
tbl_89044,0,7,21,0,0,0
tbl_89043,7,7,28,0,0,0
tbl_148092,12,12,48,0,0,0
tbl_88828,0,14,21,0,0,0
tbl_88827,7,7,43,0,0,0
tbl_88988,12,12,49,0,0,0
tbl_88981,0,7,21,0,0,0
tbl_89344,0,14,21,0,0,0
tbl_88982,7,7,28,0,0,0
tbl_89345,7,7,21,0,0,0
tbl_78829,0,8,24,0,0,0
tbl_78830,8,31,38,0,0,0
tbl_77913,0,7,21,0,0,0
tbl_78113,7,0,14,0,0,0
tbl_78114,0,0,7,0,0,0
tbl_77684,0,7,21,0,0,0
tbl_77528,0,7,21,0,0,0
tbl_77529,7,7,28,0,0,0
tbl_77686,7,7,28,0,0,0
tbl_78172,0,7,21,0,0,0
tbl_78092,14,14,49,0,0,0
tbl_77652,0,7,21,0,0,0
tbl_77651,7,7,28,0,0,0
tbl_88938,0,7,21,0,0,0
tbl_88939,7,7,28,0,0,0
tbl_78177,0,7,21,0,0,0
tbl_78108,0,14,21,0,0,0
tbl_89153,0,7,21,0,0,0
tbl_89154,7,13,28,0,0,0
tbl_78107,7,7,21,0,0,0
tbl_78948,0,8,24,0,0,0
tbl_89625,0,7,21,0,0,0
tbl_78949,8,8,32,0,0,0
tbl_89626,7,7,34,0,0,0
tbl_78618,0,17,24,0,0,0
tbl_81533,0,1,3,0,0,0
tbl_78616,8,8,47,0,0,0
tbl_81534,1,1,4,0,0,0
tbl_89158,14,14,49,0,0,0
tbl_77523,0,0,7,0,0,0
tbl_78021,0,0,7,0,0,0
tbl_77502,0,0,14,0,0,0
tbl_352575,6,0,0,0,0,0
tbl_77999,0,0,14,0,0,0
tbl_173880,0,0,8,0,0,0
tbl_7858,0,0,0,0,0,0
tbl_171747,4,0,4,0,0,0
tbl_172058,0,28,0,0,3,3
tbl_19034,14,7,28,0,0,0
tbl_10322,14,7,28,0,0,0
tbl_151354,0,6,24,0,0,0
tbl_16093,14,7,28,0,0,0
tbl_201992,0,0,13,0,0,0
tbl_202122,0,0,6,0,5,17
tbl_88697,4,0,4,0,0,0
tbl_201991,0,0,13,0,0,0
tbl_202153,0,7,13,0,0,2
tbl_176490,0,6,24,0,0,0
tbl_8276,14,7,28,0,0,0
tbl_14657,14,7,28,0,0,0
tbl_201990,0,0,13,0,0,0
tbl_202027,0,0,6,0,5,32
tbl_21208,14,7,28,0,0,0
tbl_252206,0,0,9,0,0,0
tbl_176489,12,12,42,0,0,0
tbl_12636,6,0,0,0,0,0
tbl_35017,12,6,0,0,0,0
tbl_96968,12,156,62,0,0,0
tbl_149024,0,6,24,0,0,0
tbl_12610,6,0,12,0,0,0
tbl_148977,0,6,24,0,0,0
tbl_149156,0,6,24,0,0,0
tbl_151265,0,6,24,0,0,0
tbl_148589,0,6,24,0,0,0
tbl_147799,0,6,24,0,0,0
tbl_89716,1,0,1,0,0,0
tbl_147534,0,6,24,0,0,0
tbl_149197,0,6,24,0,0,0
tbl_148976,12,12,42,0,0,0
tbl_148141,0,6,24,0,0,0
tbl_148587,12,17,42,0,0,0
tbl_176540,0,6,24,0,0,0
tbl_147648,0,6,24,0,0,0
tbl_176485,0,6,24,0,0,0
tbl_176552,0,6,24,0,0,0
tbl_149158,12,24,42,0,0,0
tbl_147535,12,12,46,0,0,0
tbl_149195,12,12,42,0,0,0
tbl_149154,0,6,24,0,0,0
tbl_149067,0,6,24,0,0,0
tbl_149065,0,6,24,0,0,0
tbl_176603,0,6,24,0,0,0
tbl_176612,0,6,24,0,0,0
tbl_176555,0,6,24,0,0,0
tbl_149108,0,6,24,0,0,0
tbl_176543,0,6,24,0,0,0
tbl_149795,0,6,24,0,0,0
tbl_176542,12,12,42,0,0,0
tbl_148140,12,17,42,0,0,0
tbl_176484,12,12,42,0,0,0
tbl_176553,12,12,42,0,0,0
tbl_176614,12,12,42,0,0,0
tbl_176559,0,0,12,0,0,0
tbl_176550,0,6,24,0,0,0
tbl_148961,0,6,24,0,0,0
tbl_148966,0,6,24,0,0,0
tbl_147406,0,6,24,0,0,0
tbl_176608,0,6,24,0,0,0
tbl_176601,0,6,24,0,0,0
tbl_149166,0,6,24,0,0,0
tbl_176597,0,6,24,0,0,0
tbl_176497,0,0,12,0,0,0
tbl_85045,0,7,28,0,0,0
tbl_148967,0,6,24,0,0,0
tbl_85335,0,7,21,0,0,0
tbl_151162,0,6,24,0,0,0
tbl_151271,0,6,24,0,0,0
tbl_176488,0,6,24,0,0,0
tbl_148480,0,6,24,0,0,0
tbl_151310,0,6,24,0,0,0
tbl_149110,0,6,24,0,0,0
tbl_148030,0,0,24,0,0,0
tbl_85162,0,7,21,0,0,0
tbl_176609,0,6,24,0,0,0
tbl_176547,0,6,24,0,0,0
tbl_84966,0,7,21,0,0,0
tbl_148761,0,6,24,0,0,0
tbl_151353,0,6,24,0,0,0
tbl_147546,0,6,24,0,0,0
tbl_176492,0,6,24,0,0,0
tbl_85336,7,7,28,0,0,0
tbl_85163,7,7,28,0,0,0
tbl_148593,0,6,24,0,0,0
tbl_84964,0,7,21,0,0,0
tbl_147450,0,6,24,0,0,0
tbl_176535,0,6,24,0,0,0
tbl_147570,0,6,24,0,0,0
tbl_176538,0,6,24,0,0,0
tbl_84965,7,7,28,0,0,0
tbl_13726,2,0,0,0,0,0
tbl_13725,2,0,0,0,0,0
tbl_151362,0,6,24,0,0,0
tbl_151106,0,6,24,0,0,0
tbl_176544,12,12,42,0,0,0
tbl_176556,12,12,42,0,0,0
tbl_149797,12,12,71,0,0,0
tbl_176604,12,12,42,0,0,0
tbl_176551,12,12,42,0,0,0
tbl_176606,12,12,42,0,0,0
tbl_176493,12,12,42,0,0,0
tbl_176599,12,12,42,0,0,0
tbl_147547,12,22,36,0,0,0
tbl_85046,14,14,49,0,0,0
tbl_176536,12,12,42,0,0,0
tbl_176611,12,12,42,0,0,0
tbl_176546,12,12,42,0,0,0
tbl_176486,12,12,42,0,0,0
tbl_176539,12,12,42,0,0,0
tbl_148964,12,17,47,0,0,0
tbl_149165,12,32,42,0,0,0
tbl_151273,12,12,42,0,0,0
tbl_148759,12,38,42,0,1,0
tbl_147407,12,12,42,0,0,0
tbl_148594,12,24,42,0,0,0
tbl_176600,12,12,42,0,0,0
tbl_147572,12,12,78,0,0,0
tbl_147452,12,12,36,0,0,0
tbl_151361,12,37,42,0,0,0
tbl_176495,0,0,12,0,0,0
tbl_176558,0,0,12,0,0,0
tbl_176593,6,0,6,0,0,0
tbl_176530,6,0,6,0,0,0
tbl_148051,0,0,6,0,0,0
tbl_148029,0,0,12,0,0,0
tbl_171771,0,0,2,0,0,0
tbl_113668,4,0,4,0,0,0
tbl_113989,12,66,42,0,0,0
tbl_114056,12,12,94,0,0,0
tbl_98677,4,0,4,0,0,0
tbl_98998,12,62,42,0,0,0
tbl_99066,12,12,91,0,0,0
tbl_85643,4,0,4,0,0,0
tbl_82982,6,0,13,0,0,0
tbl_82581,4,0,4,0,0,0
tbl_21345,14,7,28,0,0,0
tbl_16019,14,7,28,0,0,0
tbl_12575,6,0,0,0,0,0
tbl_34987,12,6,0,0,0,0
tbl_12286,14,7,28,0,0,0
tbl_49601,4,0,4,0,0,0
tbl_8564,14,7,28,0,0,0
tbl_13729,2,0,0,0,0,0
tbl_151368,0,6,24,0,0,0
tbl_149771,0,6,24,0,0,0
tbl_149765,0,6,24,0,0,0
tbl_150353,0,6,24,0,0,0
tbl_151363,0,6,24,0,0,0
tbl_150270,0,6,24,0,0,0
tbl_151366,12,22,42,0,0,0
tbl_151223,0,6,24,0,0,0
tbl_151167,0,6,24,0,0,0
tbl_149767,12,12,46,0,0,0
tbl_150236,0,6,24,0,0,0
tbl_151308,0,6,24,0,0,0
tbl_149772,12,22,36,0,0,0
tbl_149813,0,6,24,0,0,0
tbl_149686,0,6,24,0,0,0
tbl_151371,0,6,24,0,0,0
tbl_145757,0,6,24,0,0,0
tbl_146958,0,6,24,0,0,0
tbl_150351,12,18,42,0,0,0
tbl_150371,0,6,24,0,0,0
tbl_151393,0,6,24,0,0,0
tbl_146876,0,6,24,0,0,0
tbl_151359,0,6,24,0,0,0
tbl_151165,12,17,48,0,0,0
tbl_150962,0,6,24,0,0,0
tbl_151226,0,6,24,0,0,0
tbl_150359,0,6,24,0,0,0
tbl_150234,12,22,42,0,0,0
tbl_149815,12,18,48,0,0,0
tbl_151160,0,6,24,0,0,0
tbl_146927,0,6,24,0,0,0
tbl_151171,0,6,24,0,0,0
tbl_150691,0,6,24,0,0,0
tbl_150801,0,6,24,0,0,0
tbl_149684,12,12,36,0,0,0
tbl_146959,12,12,42,0,0,0
tbl_150242,0,0,24,0,0,0
tbl_150140,0,0,12,0,0,0
tbl_151169,0,6,24,0,0,0
tbl_151369,12,18,47,0,0,0
tbl_149873,0,6,24,0,0,0
tbl_150022,0,6,24,0,0,0
tbl_145756,12,12,42,0,0,0
tbl_364610,7,0,0,0,0,0
tbl_149630,0,6,24,0,0,0
tbl_149675,0,6,24,0,0,0
tbl_149764,0,6,24,0,0,0
tbl_151099,0,6,24,0,0,0
tbl_151270,0,6,24,0,0,0
tbl_146935,0,6,24,0,0,0
tbl_151173,12,12,36,0,0,0
tbl_150807,0,6,24,0,0,0
tbl_150960,12,42,42,0,0,0
tbl_150800,12,18,42,0,0,0
tbl_150377,0,6,24,0,0,0
tbl_249463,9,0,0,0,0,0
tbl_150357,12,12,48,0,0,0
tbl_151105,0,6,24,0,0,0
tbl_151395,0,6,24,0,0,0
tbl_150305,0,6,24,0,0,0
tbl_149687,0,0,24,0,0,0
tbl_151179,0,6,24,0,0,0
tbl_145793,0,0,24,0,0,0
tbl_150205,0,6,24,0,0,0
tbl_150360,0,6,24,0,0,0
tbl_150372,0,6,24,0,0,0
tbl_149759,0,6,24,0,0,0
tbl_151112,0,6,24,0,0,0
tbl_146741,0,6,24,0,0,0
tbl_151358,12,26,42,0,0,0
tbl_150347,0,6,24,0,0,0
tbl_151394,12,12,42,0,0,0
tbl_150370,12,12,52,0,0,0
tbl_150277,0,0,12,0,0,0
tbl_149794,0,6,24,0,0,0
tbl_146735,0,6,24,0,0,0
tbl_145308,0,6,24,0,0,0
tbl_149631,0,6,24,0,0,0
tbl_146929,12,12,71,0,0,0
tbl_150020,12,12,48,0,0,0
tbl_149628,12,17,42,0,0,0
tbl_149763,12,12,36,0,0,0
tbl_149676,12,12,36,0,0,0
tbl_150805,12,25,42,0,0,0
tbl_150375,12,12,42,0,0,0
tbl_146933,12,18,48,0,0,0
tbl_150141,0,15,98,0,0,0
tbl_151397,12,12,42,0,0,0
tbl_151177,12,12,42,0,0,0
tbl_150304,12,12,48,0,0,0
tbl_150362,12,18,42,0,0,0
tbl_150374,12,12,36,0,0,0
tbl_151113,12,12,42,0,0,0
tbl_149761,12,12,46,0,0,0
tbl_150206,12,12,42,0,0,0
tbl_150346,12,17,48,0,0,0
tbl_149792,12,12,36,0,0,0
tbl_149633,12,12,42,0,0,0
tbl_146736,12,12,44,0,0,0
tbl_146743,12,12,42,0,0,0
tbl_145309,12,12,48,0,0,0
tbl_150263,0,0,6,0,0,0
tbl_352616,6,0,0,0,0,0
tbl_150278,0,0,12,0,0,0
tbl_150163,6,0,6,0,0,0
tbl_149710,0,0,6,0,0,0
tbl_145826,0,0,6,0,0,0
tbl_150241,0,0,12,0,0,0
tbl_150299,6,0,6,0,0,0
tbl_149688,0,0,22,0,0,0
tbl_145791,0,0,12,0,0,0
tbl_146370,0,6,24,0,0,0
tbl_145178,0,6,24,0,0,0
tbl_146922,0,6,24,0,0,0
tbl_146525,0,6,24,0,0,0
tbl_146728,0,6,24,0,0,0
tbl_145786,0,6,24,0,0,0
tbl_146368,12,25,42,0,0,0
tbl_146830,0,6,24,0,0,0
tbl_145422,0,6,24,0,0,0
tbl_146667,0,6,24,0,0,0
tbl_145831,0,6,24,0,0,0
tbl_145939,0,6,24,0,0,0
tbl_145573,0,6,24,0,0,0
tbl_145915,0,6,24,0,0,0
tbl_145866,0,6,24,0,0,0
tbl_145177,12,18,42,0,0,0
tbl_146923,12,26,42,0,0,0
tbl_145344,0,6,24,0,0,0
tbl_146723,0,6,24,0,0,0
tbl_145787,12,24,42,0,0,0
tbl_146524,12,42,42,0,1,0
tbl_146661,0,6,24,0,0,0
tbl_145908,0,6,24,0,0,0
tbl_145932,0,6,24,0,0,0
tbl_145840,0,0,12,0,0,0
tbl_145236,0,0,24,0,0,0
tbl_145235,0,6,24,0,0,0
tbl_146678,0,6,24,0,0,0
tbl_145362,0,6,24,0,0,0
tbl_145936,0,6,24,0,0,0
tbl_146790,0,6,24,0,0,0
tbl_176633,0,0,12,0,0,0
tbl_146917,0,6,24,0,0,0
tbl_146926,0,6,24,0,0,0
tbl_146364,0,6,24,0,0,0
tbl_10840,14,7,28,0,0,0
tbl_97312,5,0,5,0,0,0
tbl_97632,12,65,42,0,0,0
tbl_97700,12,12,93,0,0,0
tbl_66981,5,0,5,0,0,0
tbl_146931,0,6,24,0,0,0
tbl_145345,12,12,78,0,0,0
tbl_146962,0,6,24,0,0,0
tbl_10778,14,7,28,0,0,0
tbl_176680,0,6,24,0,0,0
tbl_146253,0,6,24,0,0,0
tbl_146873,0,6,24,0,0,0
tbl_145907,12,18,48,0,0,0
tbl_145343,0,6,24,0,0,0
tbl_145933,12,12,54,0,0,0
tbl_9658,14,7,28,0,0,0
tbl_145224,0,6,24,0,0,0
tbl_145919,0,6,24,0,0,0
